"quarter_date","quarter_name","hb_code","hb_name","loc_code","loc_name","appt_type","count","rate"
"30/06/2018","Apr - Jun-18","S08000028","NHS Western Isles","S08000028","NHS Western Isles","New",1523,NA
"30/09/2018","Jul - Sep-18","S08000028","NHS Western Isles","S08000028","NHS Western Isles","New",1619,NA
"31/12/2018","Oct - Dec-18","S08000028","NHS Western Isles","S08000028","NHS Western Isles","New",1691,NA
"31/03/2019","Jan - Mar-19","S08000028","NHS Western Isles","S08000028","NHS Western Isles","New",1678,NA
"30/06/2019","Apr - Jun-19","S08000028","NHS Western Isles","S08000028","NHS Western Isles","New",1936,NA
"30/06/2014","Apr - Jun-14","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2617,NA
"30/09/2014","Jul - Sep-14","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2755,NA
"31/12/2014","Oct - Dec-14","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2487,NA
"31/03/2015","Jan - Mar-15","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2593,NA
"30/06/2015","Apr - Jun-15","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2581,NA
"30/09/2015","Jul - Sep-15","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2696,NA
"31/12/2015","Oct - Dec-15","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2709,NA
"31/03/2016","Jan - Mar-16","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",3038,NA
"30/06/2016","Apr - Jun-16","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",3115,NA
"30/09/2016","Jul - Sep-16","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",3139,NA
"31/12/2016","Oct - Dec-16","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2925,NA
"31/03/2017","Jan - Mar-17","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",3059,NA
"30/06/2017","Apr - Jun-17","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2800,NA
"30/09/2017","Jul - Sep-17","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2667,NA
"31/12/2017","Oct - Dec-17","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2628,NA
"31/03/2018","Jan - Mar-18","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",3083,NA
"30/06/2018","Apr - Jun-18","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2628,NA
"30/09/2018","Jul - Sep-18","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2746,NA
"31/12/2018","Oct - Dec-18","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2856,NA
"31/03/2019","Jan - Mar-19","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",3125,NA
"30/06/2019","Apr - Jun-19","S08000028","NHS Western Isles","S08000028","NHS Western Isles","Return",2898,NA
"30/06/2014","Apr - Jun-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",4034,NA
"30/09/2014","Jul - Sep-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",4026,NA
"31/12/2014","Oct - Dec-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",3600,NA
"31/03/2015","Jan - Mar-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",3879,NA
"30/06/2015","Apr - Jun-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",3981,NA
"30/09/2015","Jul - Sep-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",3974,NA
"31/12/2015","Oct - Dec-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",4252,NA
"31/03/2016","Jan - Mar-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",4610,NA
"30/06/2016","Apr - Jun-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",4624,NA
"30/09/2016","Jul - Sep-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",4644,NA
"31/12/2016","Oct - Dec-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",4111,NA
"31/03/2017","Jan - Mar-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",4053,NA
"30/06/2017","Apr - Jun-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",3769,NA
"30/09/2017","Jul - Sep-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",3723,NA
"31/12/2017","Oct - Dec-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",3698,NA
"31/03/2018","Jan - Mar-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",4104,NA
"30/06/2018","Apr - Jun-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",3649,NA
"30/09/2018","Jul - Sep-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",3778,NA
"31/12/2018","Oct - Dec-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",3978,NA
"31/03/2019","Jan - Mar-19","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",4152,NA
"30/06/2019","Apr - Jun-19","S08000028","NHS Western Isles","W107H","Western Isles Hospital","All Appointments",4069,NA
"30/06/2014","Apr - Jun-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",134,7.3224043715847
"30/09/2014","Jul - Sep-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",182,10.4
"31/12/2014","Oct - Dec-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",140,8.81057268722467
"31/03/2015","Jan - Mar-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",173,9.97118155619597
"30/06/2015","Apr - Jun-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",151,8.16216216216216
"30/09/2015","Jul - Sep-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",136,7.77142857142857
"31/12/2015","Oct - Dec-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",153,7.65382691345673
"31/03/2016","Jan - Mar-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",172,8.140085186938
"30/06/2016","Apr - Jun-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",171,8.24891461649783
"30/09/2016","Jul - Sep-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",183,8.71013802950976
"31/12/2016","Oct - Dec-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",153,8.85929357266937
"31/03/2017","Jan - Mar-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",95,6.4406779661017
"30/06/2017","Apr - Jun-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",113,7.6714188730482
"30/09/2017","Jul - Sep-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",129,8.1439393939394
"31/12/2017","Oct - Dec-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",148,9.64797913950456
"31/03/2018","Jan - Mar-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",117,7.43801652892562
"30/06/2018","Apr - Jun-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",97,6.89410092395167
"30/09/2018","Jul - Sep-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",130,8.50228907782865
"31/12/2018","Oct - Dec-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",141,8.90151515151515
"31/03/2019","Jan - Mar-19","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",97,6.38157894736842
"30/06/2019","Apr - Jun-19","S08000028","NHS Western Isles","W107H","Western Isles Hospital","DNA",129,7.28813559322034
"30/06/2014","Apr - Jun-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1696,NA
"30/09/2014","Jul - Sep-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1568,NA
"31/12/2014","Oct - Dec-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1449,NA
"31/03/2015","Jan - Mar-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1562,NA
"30/06/2015","Apr - Jun-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1699,NA
"30/09/2015","Jul - Sep-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1614,NA
"31/12/2015","Oct - Dec-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1846,NA
"31/03/2016","Jan - Mar-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1941,NA
"30/06/2016","Apr - Jun-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1902,NA
"30/09/2016","Jul - Sep-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1918,NA
"31/12/2016","Oct - Dec-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1574,NA
"31/03/2017","Jan - Mar-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1380,NA
"30/06/2017","Apr - Jun-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1360,NA
"30/09/2017","Jul - Sep-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1455,NA
"31/12/2017","Oct - Dec-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1386,NA
"31/03/2018","Jan - Mar-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1456,NA
"30/06/2018","Apr - Jun-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1310,NA
"30/09/2018","Jul - Sep-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1399,NA
"31/12/2018","Oct - Dec-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1443,NA
"31/03/2019","Jan - Mar-19","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1423,NA
"30/06/2019","Apr - Jun-19","S08000028","NHS Western Isles","W107H","Western Isles Hospital","New",1641,NA
"30/06/2014","Apr - Jun-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2338,NA
"30/09/2014","Jul - Sep-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2458,NA
"31/12/2014","Oct - Dec-14","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2151,NA
"31/03/2015","Jan - Mar-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2317,NA
"30/06/2015","Apr - Jun-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2282,NA
"30/09/2015","Jul - Sep-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2360,NA
"31/12/2015","Oct - Dec-15","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2406,NA
"31/03/2016","Jan - Mar-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2669,NA
"30/06/2016","Apr - Jun-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2722,NA
"30/09/2016","Jul - Sep-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2726,NA
"31/12/2016","Oct - Dec-16","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2537,NA
"31/03/2017","Jan - Mar-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2673,NA
"30/06/2017","Apr - Jun-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2409,NA
"30/09/2017","Jul - Sep-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2268,NA
"31/12/2017","Oct - Dec-17","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2312,NA
"31/03/2018","Jan - Mar-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2648,NA
"30/06/2018","Apr - Jun-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2339,NA
"30/09/2018","Jul - Sep-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2379,NA
"31/12/2018","Oct - Dec-18","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2535,NA
"31/03/2019","Jan - Mar-19","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2729,NA
"30/06/2019","Apr - Jun-19","S08000028","NHS Western Isles","W107H","Western Isles Hospital","Return",2428,NA
"30/06/2014","Apr - Jun-14","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",2031,NA
"30/09/2014","Jul - Sep-14","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",2453,NA
"31/12/2014","Oct - Dec-14","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",2649,NA
"31/03/2015","Jan - Mar-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",2450,NA
"30/06/2015","Apr - Jun-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",2279,NA
"30/09/2015","Jul - Sep-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",2309,NA
"31/12/2015","Oct - Dec-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",2934,NA
"31/03/2016","Jan - Mar-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",1870,NA
"30/06/2016","Apr - Jun-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",243,NA
"30/09/2016","Jul - Sep-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",407,NA
"31/12/2016","Oct - Dec-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",1735,NA
"31/03/2017","Jan - Mar-17","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",3478,NA
"30/06/2017","Apr - Jun-17","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",656,NA
"30/09/2017","Jul - Sep-17","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",428,NA
"31/12/2017","Oct - Dec-17","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",1236,NA
"31/03/2018","Jan - Mar-18","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",1416,NA
"30/06/2018","Apr - Jun-18","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",897,NA
"30/09/2018","Jul - Sep-18","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",494,NA
"31/12/2018","Oct - Dec-18","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",569,NA
"31/03/2019","Jan - Mar-19","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",2014,NA
"30/06/2019","Apr - Jun-19","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","All Appointments",1248,NA
"30/06/2014","Apr - Jun-14","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",68,4.09391932570741
"30/09/2014","Jul - Sep-14","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",77,3.83084577114428
"31/12/2014","Oct - Dec-14","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",100,4.54132606721163
"31/03/2015","Jan - Mar-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",74,3.51377018043685
"30/06/2015","Apr - Jun-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",96,4.9306625577812
"30/09/2015","Jul - Sep-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",96,4.96124031007752
"31/12/2015","Oct - Dec-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",137,4.95837857401375
"31/03/2016","Jan - Mar-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",72,4.21792618629174
"30/06/2016","Apr - Jun-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",10,8.26446280991736
"30/09/2016","Jul - Sep-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",35,12.280701754386
"31/12/2016","Oct - Dec-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",62,3.60674810936591
"31/03/2017","Jan - Mar-17","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",100,2.90023201856148
"30/06/2017","Apr - Jun-17","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",10,1.6750418760469
"30/09/2017","Jul - Sep-17","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",10,2.72479564032698
"31/12/2017","Oct - Dec-17","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",55,4.56053067993366
"31/03/2018","Jan - Mar-18","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",40,3.47523892267593
"30/06/2018","Apr - Jun-18","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",10,1.65016501650165
"30/09/2018","Jul - Sep-18","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",5,2.65957446808511
"31/12/2018","Oct - Dec-18","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",10,3.4965034965035
"31/03/2019","Jan - Mar-19","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",40,2.29753015508329
"30/06/2019","Apr - Jun-19","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","DNA",30,3.2258064516129
"30/06/2014","Apr - Jun-14","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","New",1593,NA
"30/09/2014","Jul - Sep-14","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","New",1933,NA
"31/12/2014","Oct - Dec-14","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","New",2102,NA
"31/03/2015","Jan - Mar-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","New",2032,NA
"30/06/2015","Apr - Jun-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","New",1851,NA
"30/09/2015","Jul - Sep-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","New",1839,NA
"31/12/2015","Oct - Dec-15","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","New",2626,NA
"31/03/2016","Jan - Mar-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","New",1635,NA
"30/06/2016","Apr - Jun-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","New",111,NA
"30/09/2016","Jul - Sep-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","New",250,NA
"31/12/2016","Oct - Dec-16","S27000001","Non-NHS Provider","S27000001","Non-NHS Provider","New",1657,NA
